indice_tiempo,cer_diario,uva_diario,uvi_diario,usd_date_cotizacion,usd_date_cotizacion_int,usd_compra,usd_venta,uva_deuda,pesos_deuda,usd_deuda
2019-07-31,15.5362658051618,39.2,35.93,2019-07-31 00:00:00 +0000 UTC,20190731,42.754,45.016,46715.66,1831253.872,40680.0664652568
2019-08-01,15.549623677259,39.23,35.94,2019-08-01 00:00:00 +0000 UTC,20190801,43.304,45.549,46715.66,1832655.3418,40234.8095852818
2019-08-02,15.5629930342747,39.27,35.95,2019-08-02 00:00:00 +0000 UTC,20190802,43.628,45.886,46715.66,1834523.9682,39980.0367911781
2019-08-03,15.5763738860835,39.3,35.97,2019-08-03 00:00:00 +0000 UTC,20190805,44.427,46.685,46715.66,1835925.438,39325.8099603727
2019-08-04,15.5897662425684,39.3,35.97,2019-08-04 00:00:00 +0000 UTC,20190805,44.427,46.685,46715.66,1835925.438,39325.8099603727
2019-08-05,15.6031701136211,39.3,35.97,2019-08-05 00:00:00 +0000 UTC,20190805,44.427,46.685,46715.66,1835925.438,39325.8099603727
2019-08-06,15.6165855091416,39.4,36.01,2019-08-06 00:00:00 +0000 UTC,20190806,44.218,46.482,46715.66,1840597.004,39598.0595499333
2019-08-07,15.6300124390385,39.44,36.02,2019-08-07 00:00:00 +0000 UTC,20190807,44.533,46.803,46715.66,1842465.6304,39366.4002393009
2019-08-08,15.6434509132289,39.47,36.04,2019-08-08 00:00:00 +0000 UTC,20190808,44.214,46.468,46715.66,1843867.1002,39680.3628346389
2019-08-09,15.6569009416384,39.5,36.05,2019-08-09 00:00:00 +0000 UTC,20190809,44.239,46.547,46715.66,1845268.57,39643.1256579371
2019-08-10,15.6703625342012,39.54,36.06,2019-08-10 00:00:00 +0000 UTC,20190812,51.23,57.297,46715.66,1847137.1964,32237.9390962878
2019-08-11,15.68383570086,39.54,36.06,2019-08-11 00:00:00 +0000 UTC,20190812,51.23,57.297,46715.66,1847137.1964,32237.9390962878
2019-08-12,15.697320451566,39.54,36.06,2019-08-12 00:00:00 +0000 UTC,20190812,51.23,57.297,46715.66,1847137.1964,32237.9390962878
2019-08-13,15.7108167962791,39.64,36.11,2019-08-13 00:00:00 +0000 UTC,20190813,53.263,58.328,46715.66,1851808.7624,31748.1957618982
2019-08-14,15.7243247449675,39.67,36.12,2019-08-14 00:00:00 +0000 UTC,20190814,56.833,62.176,46715.66,1853210.2322,29805.8773835564
2019-08-15,15.7378443076084,39.71,36.13,2019-08-15 00:00:00 +0000 UTC,20190815,54.651,59.717,46715.66,1855078.8586,31064.5018771874
2019-08-16,15.7488958948665,39.74,36.15,2019-08-16 00:00:00 +0000 UTC,20190816,53.104,58.123,46715.66,1856480.3284,31940.5455396315
2019-08-17,15.7599552428814,39.77,36.16,2019-08-17 00:00:00 +0000 UTC,20190820,52.355,57.378,46715.66,1857881.7982,32379.6890480672
2019-08-18,15.7710223571028,39.77,36.16,2019-08-18 00:00:00 +0000 UTC,20190820,52.355,57.378,46715.66,1857881.7982,32379.6890480672
2019-08-19,15.7820972429844,39.77,36.16,2019-08-19 00:00:00 +0000 UTC,20190820,52.355,57.378,46715.66,1857881.7982,32379.6890480672
2019-08-20,15.7931799059838,39.77,36.16,2019-08-20 00:00:00 +0000 UTC,20190820,52.355,57.378,46715.66,1857881.7982,32379.6890480672
2019-08-21,15.8042703515622,39.88,36.21,2019-08-21 00:00:00 +0000 UTC,20190821,52.646,57.266,46715.66,1863020.5208,32532.7510355185
2019-08-22,15.8153685851848,39.91,36.22,2019-08-22 00:00:00 +0000 UTC,20190822,52.809,57.237,46715.66,1864421.9906,32573.7196324056
2019-08-23,15.8264746123205,39.94,36.23,2019-08-23 00:00:00 +0000 UTC,20190823,53.091,57.307,46715.66,1865823.4604,32558.3865915159
2019-08-24,15.8375884384423,39.97,36.24,2019-08-24 00:00:00 +0000 UTC,20190826,53.033,57.206,46715.66,1867224.9302,32640.3686711184
2019-08-25,15.8487100690269,39.97,36.24,2019-08-25 00:00:00 +0000 UTC,20190826,53.033,57.206,46715.66,1867224.9302,32640.3686711184
2019-08-26,15.8598395095547,39.97,36.24,2019-08-26 00:00:00 +0000 UTC,20190826,53.033,57.206,46715.66,1867224.9302,32640.3686711184
2019-08-27,15.8709767655101,40.05,36.28,2019-08-27 00:00:00 +0000 UTC,20190827,54.696,58.66,46715.66,1870962.183,31895.025281282
2019-08-28,15.8821218423813,40.08,36.29,2019-08-28 00:00:00 +0000 UTC,20190828,56.275,60.171,46715.66,1872363.6528,31117.3763573815
2019-08-29,15.8932747456605,40.11,36.3,2019-08-29 00:00:00 +0000 UTC,20190829,56.157,60.304,46715.66,1873765.1226,31071.9873076413
2019-08-30,15.9044354808435,40.14,36.31,2019-08-30 00:00:00 +0000 UTC,20190830,57.561,62.035,46715.66,1875166.5924,30227.5585137422
2019-08-31,15.9156040534303,40.16,36.32,2019-08-31 00:00:00 +0000 UTC,20190902,53.319,58.411,46715.66,1876100.9056,32118.9657016658
2019-09-01,15.9267804689243,40.16,36.32,2019-09-01 00:00:00 +0000 UTC,20190902,53.319,58.411,46715.66,1876100.9056,32118.9657016658
2019-09-02,15.9379647328332,40.16,36.32,2019-09-02 00:00:00 +0000 UTC,20190902,53.319,58.411,46715.66,1876100.9056,32118.9657016658
2019-09-03,15.9491568506684,40.25,36.35,2019-09-03 00:00:00 +0000 UTC,20190903,53.458,58.486,46715.66,1880305.315,32149.6651335362
2019-09-04,15.9603568279451,40.28,36.36,2019-09-04 00:00:00 +0000 UTC,20190904,53.577,58.061,46715.66,1881706.7848,32409.1349580614
2019-09-05,15.9715646701824,40.31,36.37,2019-09-05 00:00:00 +0000 UTC,20190905,53.871,58.207,46715.66,1883108.2546,32351.9208102118
2019-09-06,15.9827803829034,40.33,36.38,2019-09-06 00:00:00 +0000 UTC,20190906,53.797,58.023,46715.66,1884042.5678,32470.6162694104
2019-09-07,15.9940039716349,40.36,36.39,2019-09-07 00:00:00 +0000 UTC,20190909,53.878,58.153,46715.66,1885444.0376,32422.1284817636
2019-09-08,16.0052354419078,40.36,36.39,2019-09-08 00:00:00 +0000 UTC,20190909,53.878,58.153,46715.66,1885444.0376,32422.1284817636
2019-09-09,16.0164747992566,40.36,36.39,2019-09-09 00:00:00 +0000 UTC,20190909,53.878,58.153,46715.66,1885444.0376,32422.1284817636
2019-09-10,16.0277220492199,40.45,36.42,2019-09-10 00:00:00 +0000 UTC,20190910,53.885,58.13,46715.66,1889648.447,32507.2844830552
2019-09-11,16.0389771973402,40.48,36.43,2019-09-11 00:00:00 +0000 UTC,20190911,53.98,58.236,46715.66,1891049.9168,32472.1807266983
2019-09-12,16.0502402491638,40.5,36.44,2019-09-12 00:00:00 +0000 UTC,20190912,54.254,58.407,46715.66,1891984.23,32393.1075042375
2019-09-13,16.0615112102409,40.53,36.45,2019-09-13 00:00:00 +0000 UTC,20190913,54.211,58.443,46715.66,1893385.6998,32397.1339561624
2019-09-14,16.0727900861255,40.56,36.47,2019-09-14 00:00:00 +0000 UTC,20190916,54.489,58.774,46715.66,1894787.1696,32238.5267227005
2019-09-15,16.0840768823758,40.56,36.47,2019-09-15 00:00:00 +0000 UTC,20190916,54.489,58.774,46715.66,1894787.1696,32238.5267227005
2019-09-16,16.1051182658712,40.56,36.47,2019-09-16 00:00:00 +0000 UTC,20190916,54.489,58.774,46715.66,1894787.1696,32238.5267227005
2019-09-17,16.1261871759585,40.67,36.5,2019-09-17 00:00:00 +0000 UTC,20190917,54.918,59.065,46715.66,1899925.8922,32166.6958808093
2019-09-18,16.1472836486483,40.72,36.51,2019-09-18 00:00:00 +0000 UTC,20190918,54.926,59.147,46715.66,1902261.6752,32161.5918846264
2019-09-19,16.1684077199982,40.78,36.52,2019-09-19 00:00:00 +0000 UTC,20190919,54.989,59.071,46715.66,1905064.6148,32250.4209307444
2019-09-20,16.1895594261132,40.83,36.53,2019-09-20 00:00:00 +0000 UTC,20190920,54.868,59.081,46715.66,1907400.3978,32284.4975169682
2019-09-21,16.2107388031454,40.88,36.61,2019-09-21 00:00:00 +0000 UTC,20190923,55.076,59.321,46715.66,1909736.1808,32193.2567016739
2019-09-22,16.2319458872943,40.88,36.61,2019-09-22 00:00:00 +0000 UTC,20190923,55.076,59.321,46715.66,1909736.1808,32193.2567016739
2019-09-23,16.2531807148066,40.88,36.61,2019-09-23 00:00:00 +0000 UTC,20190923,55.076,59.321,46715.66,1909736.1808,32193.2567016739
2019-09-24,16.2744433219765,41.04,36.85,2019-09-24 00:00:00 +0000 UTC,20190924,55.126,59.338,46715.66,1917210.6864,32309.998422596
2019-09-25,16.2957337451458,41.1,36.93,2019-09-25 00:00:00 +0000 UTC,20190925,55.136,59.339,46715.66,1920013.626,32356.6899678121
2019-09-26,16.3170520207036,41.15,37.01,2019-09-26 00:00:00 +0000 UTC,20190926,55.348,59.511,46715.66,1922349.409,32302.4215523181
2019-09-27,16.3383981850868,41.21,37.09,2019-09-27 00:00:00 +0000 UTC,20190927,55.395,59.556,46715.66,1925152.3486,32325.0780542683
2019-09-28,16.3597722747798,41.26,37.17,2019-09-28 00:00:00 +0000 UTC,20190930,55.657,59.818,46715.66,1927488.1316,32222.5439098599
2019-09-29,16.3811743263149,41.26,37.17,2019-09-29 00:00:00 +0000 UTC,20190930,55.657,59.818,46715.66,1927488.1316,32222.5439098599
2019-09-30,16.4026043762722,41.26,37.17,2019-09-30 00:00:00 +0000 UTC,20190930,55.657,59.818,46715.66,1927488.1316,32222.5439098599
2019-10-01,16.4240624612794,41.42,37.41,2019-10-01 00:00:00 +0000 UTC,20191001,55.883,60.095,46715.66,1934962.6372,32198.3964922207
2019-10-02,16.4455486180125,41.48,37.49,2019-10-02 00:00:00 +0000 UTC,20191002,56.107,60.221,46715.66,1937765.5768,32177.5722223145
2019-10-03,16.4670628831951,41.53,37.57,2019-10-03 00:00:00 +0000 UTC,20191003,56.097,60.226,46715.66,1940101.3598,34584.7613918748
2019-10-04,16.488605293599,41.58,37.65,2019-10-04 00:00:00 +0000 UTC,20191004,55.964,60.093,46715.66,1942437.1428,34708.6902794654
2019-10-05,16.5101758860443,41.64,37.73,2019-10-05 00:00:00 +0000 UTC,20191005,56.067,60.191,46715.66,1945240.0824,34694.9200492268
2019-10-06,16.5317746973989,41.64,37.73,2019-10-06 00:00:00 +0000 UTC,20191006,56.067,60.191,46715.66,1945240.0824,34694.9200492268
2019-10-07,16.5534017645792,41.64,37.73,2019-10-07 00:00:00 +0000 UTC,20191007,56.067,60.191,46715.66,1945240.0824,34694.9200492268
2019-10-08,16.5750571245498,41.8,37.98,2019-10-08 00:00:00 +0000 UTC,20191008,56.096,60.243,46715.66,1952714.588,34810.2286794067
2019-10-09,16.5967408143237,41.86,38.06,2019-10-09 00:00:00 +0000 UTC,20191009,56.148,60.297,46715.66,1955517.5276,34827.9106575479
2019-10-10,16.6184528709622,41.91,38.14,2019-10-10 00:00:00 +0000 UTC,20191010,56.175,60.307,46715.66,1957853.3106,34852.7514125501
2019-10-11,16.6401933315753,41.97,38.23,2019-10-11 00:00:00 +0000 UTC,20191011,56.182,60.313,46715.66,1960656.2502,34898.2992809085
2019-10-12,16.6619622333213,42.02,38.31,2019-10-12 00:00:00 +0000 UTC,20191012,56.342,60.438,46715.66,1962992.0332,34840.6523233112
2019-10-13,16.6837596134073,42.02,38.31,2019-10-13 00:00:00 +0000 UTC,20191013,56.342,60.438,46715.66,1962992.0332,34840.6523233112
2019-10-14,16.705585509089,42.02,38.31,2019-10-14 00:00:00 +0000 UTC,20191014,56.342,60.438,46715.66,1962992.0332,34840.6523233112
2019-10-15,16.7274399576709,42.02,38.31,2019-10-15 00:00:00 +0000 UTC,20191015,56.342,60.438,46715.66,1962992.0332,34840.6523233112
2019-10-16,-,42.24,-,2019-10-16 00:00:00 +0000 UTC,20191016,56.342,60.438,46715.66,1973269.4784,35023.0641155799
2019-10-17,,42.32,,2019-10-17 00:00:00 +0000 UTC,20191017,56.45,60.537,46715.66,1977006.7312,35022.2627316209
2019-10-18,,42.4,,2019-10-18 00:00:00 +0000 UTC,20191018,56.493,60.585,46715.66,1980743.984,35061.759580833
2019-10-19,,42.48,,2019-10-19 00:00:00 +0000 UTC,20191019,56.648,60.731,46715.66,1984481.2368,35031.7970060726
2019-10-20,,42.48,,2019-10-20 00:00:00 +0000 UTC,20191020,56.648,60.731,46715.66,1984481.2368,35031.7970060726
2019-10-21,,42.48,,2019-10-21 00:00:00 +0000 UTC,20191021,56.648,60.731,46715.66,1984481.2368,35031.7970060726
2019-10-22,,42.71,,2019-10-22 00:00:00 +0000 UTC,20191022,56.894,60.995,46715.66,1995225.8386,35069.1784476395
2019-10-23,,42.79,,2019-10-23 00:00:00 +0000 UTC,20191023,57.295,61.325,46715.66,1998963.0914,34888.9622375425
2019-10-24,,42.87,,2019-10-24 00:00:00 +0000 UTC,20191024,58.331,62.373,46715.66,2002700.3442,34333.3792357408
2019-10-25,,42.95,,2019-10-25,20191025,59.99,62.373,46715.66,2006437.597,33446.2009834973
2019-10-26,,43.03,,2019-10-26,20191026,59.9900001,62.373,46715.66,2010174.8498,33508.4988572954
2019-10-27,,43.03,,2019-10-27,20191027,59.9900002,62.373,46715.66,2010174.8498,33508.4988014386
2019-10-28,,43.03,,2019-10-28,20191028,59.5,62.373,46715.66,2010174.8498,33784.4512571429
2019-10-29,,43.27,,2019-10-29,20191029,59.47,62.373,46715.66,2021386.6082,33990.0219976459
2019-10-30,,43.35,,2019-10-30,20191030,59.72,62.373,46715.66,2025123.861,33910.3124748828
2019-10-31,,43.43,,2019-10-31,20191031,58.331,62.373,46715.66,2028861.1138,34781.8675112719
